atmid,deposit,withdraw,day
atm350006,5640,5690,Monday
atm350007,3485,5040,Monday
atm350008,3780,4330,Monday
atm350009,2935,5650,Monday
atm3500010,5670,5715,Monday
atm3500011,2735,5795,Monday
atm3500012,5115,5285,Monday
atm3500013,1600,6135,Monday
atm3500014,5585,6360,Monday
atm3500015,6030,7955,Monday
atm3500016,6030,4580,Monday
atm3500017,6460,4665,Monday
atm3500018,6420,5500,Monday
atm3500019,2650,4340,Monday
atm3500020,2745,5105,Monday
atm3500021,4610,3810,Monday
atm3500022,6330,5945,Monday
atm3500023,4910,3250,Monday
atm3500024,6560,6500,Monday
atm3500025,6480,3145,Monday
atm3500026,4295,3205,Monday
atm3500027,5670,4400,Monday
atm3500028,5900,2395,Monday
atm3500029,3900,4930,Monday
atm3500030,3195,5505,Monday
atm3500031,3380,5920,Monday
atm3500032,3255,5525,Monday
atm3500033,3160,3540,Monday
atm3500034,2135,4125,Monday
atm3500035,3445,4485,Monday
atm3500062,3495,4590,Monday
atm3500063,4550,3475,Monday
atm3500064,4265,5895,Monday
atm3500065,3405,5310,Monday
atm35000230,4110,5775,Monday
atm35000231,2575,4275,Monday
atm35000232,5575,3320,Monday
atm35000233,6770,5925,Monday
atm35000234,6330,4785,Monday
atm35000235,4280,6330,Monday
atm35000236,6110,4695,Monday
atm35000237,2510,3915,Monday
atm35000238,3755,5765,Monday
atm35000239,4750,3015,Monday
atm35000240,2895,3585,Monday
atm35000241,1750,5485,Monday
atm35000242,2260,4580,Monday
atm35000243,6700,4970,Monday
atm35000244,2120,5475,Monday
atm35000245,3655,4480,Monday
atm35000246,5415,4595,Monday
atm35000247,2260,4845,Monday
atm35000248,4700,5795,Monday
atm35000249,1965,6105,Monday
atm35000250,4230,3825,Monday
atm35000251,6335,6970,Monday
atm35000252,3120,3560,Monday
atm35000253,4375,5060,Monday
atm35000254,3645,7310,Monday
atm35000255,6545,3635,Monday
atm35000256,2115,4965,Monday
atm35000257,5230,5235,Monday
atm35000258,5095,6695,Monday
atm35000259,1740,5630,Monday
atm35000260,6265,4960,Monday
atm35000261,2535,3290,Monday
atm35000262,3180,5880,Monday
atm35000263,2410,5940,Monday
atm35000264,3750,5805,Monday
atm3500036,3445,5210,Monday
atm3500037,4965,3775,Monday
atm3500038,4965,5795,Monday
atm3500039,4955,5790,Monday
atm3500040,5340,4515,Monday
atm3500041,3255,5330,Monday
atm3500042,4210,3595,Monday
atm3500043,6750,4875,Monday
atm3500044,5510,4585,Monday
atm3500045,3695,7350,Monday
atm3500046,1710,5490,Monday
atm3500047,3200,6045,Monday
atm3500048,3295,4920,Monday
atm3500049,3585,6460,Monday
atm3500050,2530,3370,Monday
atm3500051,2840,2620,Monday
atm3500052,4250,5210,Monday
atm3500053,4175,5685,Monday
atm3500054,4875,4360,Monday
atm3500055,4900,5770,Monday
atm3500056,3940,5460,Monday
atm3500057,5275,4180,Monday
atm3500058,2915,3940,Monday
atm3500059,3055,5150,Monday
atm3500060,2885,4745,Monday
atm3500061,5080,5645,Monday
atm3500066,2105,6405,Monday
atm3500067,4615,4615,Monday
atm3500068,2770,5965,Monday
atm3500069,3200,6720,Monday
atm3500070,4985,5910,Monday
atm3500071,4655,7210,Monday
atm3500072,3515,6500,Monday
atm3500073,5155,4965,Monday
atm3500074,2180,4845,Monday
atm3500075,5250,4620,Monday
atm3500076,4595,5430,Monday
atm3500077,6765,3955,Monday
atm3500078,3855,3955,Monday
atm3500079,4125,3250,Monday
atm3500080,6705,4970,Monday
atm3500081,6420,4570,Monday
atm3500082,4395,6535,Monday
atm3500083,5260,5870,Monday
atm3500084,4965,2320,Monday
atm3500085,4975,3430,Monday
atm3500086,3230,5985,Monday
atm3500087,5740,5125,Monday
atm3500088,3535,5040,Monday
atm3500089,2935,3590,Monday
atm3500090,4660,5875,Monday
atm3500091,4965,4215,Monday
atm3500092,6615,3325,Monday
atm3500093,3340,5995,Monday
atm3500094,2980,6740,Monday
atm3500095,3450,7165,Monday
atm3500096,3770,2890,Monday
atm3500097,1605,5755,Monday
atm3500098,5815,4480,Monday
atm3500099,4780,4460,Monday
atm35000100,5615,5770,Monday
atm35000101,4180,2925,Monday
atm35000102,1650,2915,Monday
atm35000103,4185,5365,Monday
atm35000104,4760,6755,Monday
atm35000105,5865,4275,Monday
atm35000106,3925,4720,Monday
atm35000107,5045,5315,Monday
atm35000108,4485,6245,Monday
atm35000109,7280,4280,Monday
atm35000110,2515,5975,Monday
atm35000111,2970,3605,Monday
atm35000112,3900,6260,Monday
atm35000113,2955,4440,Monday
atm35000114,4445,5525,Monday
atm35000115,4585,3250,Monday
atm35000116,6650,4445,Monday
atm35000117,3220,5650,Monday
atm35000118,5325,4380,Monday
atm35000119,3335,5335,Monday
atm35000120,6135,4590,Monday
atm35000121,5050,6150,Monday
atm35000122,3020,4900,Monday
atm35000123,2655,3240,Monday
atm35000124,6480,5650,Monday
atm35000125,2870,3085,Monday
atm35000126,2735,5395,Monday
atm35000127,5370,2940,Monday
atm35000128,5645,4375,Monday
atm35000129,7215,5510,Monday
atm35000130,4095,2850,Monday
atm35000131,4020,5270,Monday
atm35000132,3755,2865,Monday
atm35000133,2755,2960,Monday
atm35000134,7425,5440,Monday
atm35000135,3170,3790,Monday
atm35000136,5245,5060,Monday
atm35000137,4430,4750,Monday
atm35000138,1975,3055,Monday
atm35000139,3595,4870,Monday
atm35000140,2905,4495,Monday
atm35000141,5150,5425,Monday
atm35000142,2420,2735,Monday
atm35000143,3495,3695,Monday
atm35000144,3405,3295,Monday
atm35000145,3015,6075,Monday
atm35000146,5065,5750,Monday
atm35000147,2940,2915,Monday
atm35000148,5120,4770,Monday
atm35000149,5870,4745,Monday
atm35000150,5985,4650,Monday
atm35000151,3575,5455,Monday
atm35000152,4745,3130,Monday
atm35000153,5255,5210,Monday
atm35000154,4805,4435,Monday
atm35000155,5870,2790,Monday
atm35000156,3675,4095,Monday
atm35000157,2595,5600,Monday
atm35000158,2755,4205,Monday
atm35000159,4410,6160,Monday
atm35000160,1855,5515,Monday
atm35000161,2710,5020,Monday
atm35000162,5485,3995,Monday
atm35000163,3210,3965,Monday
atm35000164,4200,5065,Monday
atm35000165,4860,3625,Monday
atm35000166,2595,4770,Monday
atm35000167,6175,6595,Monday
atm35000168,7500,5045,Monday
atm35000169,3040,5060,Monday
atm35000170,2920,3125,Monday
atm35000171,3400,5585,Monday
atm35000172,1985,5495,Monday
atm35000173,5770,4660,Monday
atm35000174,3810,3620,Monday
atm35000175,6500,4445,Monday
atm35000176,4000,7875,Monday
atm35000177,5960,5995,Monday
atm35000178,4035,3345,Monday
atm35000179,2420,4325,Monday
atm35000180,6395,4160,Monday
atm35000181,2130,4315,Monday
atm35000182,5880,3675,Monday
atm35000183,4035,5685,Monday
atm35000184,7410,3925,Monday
atm35000185,4580,3930,Monday
atm35000186,3585,2955,Monday
atm35000187,6055,4925,Monday
atm35000188,6465,6265,Monday
atm35000189,1950,4095,Monday
atm35000190,1465,5330,Monday
atm35000191,4220,4895,Monday
atm35000192,4735,4910,Monday
atm35000193,3305,4160,Monday
atm35000194,3090,5310,Monday
atm35000195,5855,5845,Monday
atm35000196,4740,4640,Monday
atm35000197,2500,5750,Monday
atm35000198,3580,4085,Monday
atm35000199,4970,5860,Monday
atm35000200,4245,3155,Monday
atm35000201,2215,5525,Monday
atm35000202,3265,3495,Monday
atm35000203,6820,6775,Monday
atm35000204,2855,2795,Monday
atm35000205,2625,6640,Monday
atm35000206,3985,5545,Monday
atm35000207,3150,4765,Monday
atm35000208,2015,5550,Monday
atm35000209,3450,3560,Monday
atm35000210,2090,6045,Monday
atm35000211,2615,5935,Monday
atm35000212,3240,4645,Monday
atm35000213,2290,5150,Monday
atm35000214,3155,4290,Monday
atm35000215,5660,3900,Monday
atm35000216,3355,4130,Monday
atm35000217,5055,4070,Monday
atm35000218,5230,5240,Monday
atm35000219,3525,5475,Monday
atm35000220,5545,5395,Monday
atm35000221,4325,3085,Monday
atm35000222,3115,6145,Monday
atm35000223,1915,6450,Monday
atm35000224,4845,5415,Monday
atm35000225,5680,4325,Monday
atm35000226,2600,4720,Monday
atm35000227,4490,5575,Monday
atm35000228,5685,4195,Monday
atm35000229,3630,4635,Monday
atm35000265,2045,5070,Monday
atm35000266,3640,5410,Monday
atm35000267,3205,3540,Monday
atm35000268,3220,4635,Monday
atm35000269,3950,3830,Monday
atm35000270,6140,5715,Monday
atm35000271,4450,3695,Monday
atm35000272,5735,7335,Monday
atm35000273,6360,7785,Monday
atm35000274,3415,5680,Monday
atm35000275,4165,5310,Monday
atm35000276,4105,3415,Monday
atm35000277,2945,4215,Monday
atm35000278,4250,5645,Monday
atm35000279,4950,5715,Monday
atm35000280,5145,3555,Monday
atm35000281,5150,4340,Monday
atm35000282,4085,3265,Monday
atm35000283,5160,4960,Monday
atm35000284,3730,7660,Monday
atm35000285,3325,4280,Monday
atm35000286,4685,4550,Monday
atm35000287,5410,3140,Monday
atm35000288,5320,3080,Monday
atm35000289,5480,4780,Monday
atm35000290,3420,4125,Monday
atm35000291,4590,4895,Monday
atm35000292,3105,6395,Monday
atm35000293,2100,6165,Monday
atm35000294,4325,4195,Monday
atm35000295,5195,3720,Monday
atm35000296,5140,5550,Monday
atm35000297,1985,4160,Monday
atm35000298,4900,4835,Monday
atm35000299,4920,5130,Monday
atm35000300,3580,6145,Monday
atm35000301,7100,4885,Monday
atm35000302,5095,4590,Monday
atm35000303,5855,4885,Monday
atm35000304,2435,3030,Monday
atm35000305,6065,4415,Monday
atm35000306,4850,3690,Monday
atm35000307,6355,6280,Monday
atm35000308,4980,5025,Monday
atm35000309,1900,5285,Monday
atm35000310,1800,3410,Monday
atm35000311,5415,5740,Monday
atm35000312,2915,6865,Monday
atm35000313,6330,5145,Monday
atm35000314,5185,6825,Monday
atm35000315,2975,4540,Monday
atm35000316,4500,4015,Monday
atm35000317,4655,6935,Monday
atm35000318,3395,3290,Monday
atm35000319,2420,5125,Monday
atm35000320,4555,5445,Monday
atm35000321,4070,5695,Monday
atm35000322,3205,5840,Monday
atm35000323,3180,4865,Monday
atm35000324,6440,5785,Monday
atm35000325,4880,3885,Monday
atm35000326,4075,5900,Monday
atm35000327,2595,7485,Monday
atm35000328,2120,4235,Monday
atm35000329,3910,3990,Monday
atm35000330,5755,2995,Monday
atm35000331,6200,2175,Monday
atm35000332,2055,4405,Monday
atm35000333,2660,4260,Monday
atm35000334,4960,5565,Monday
atm35000335,3065,7370,Monday
atm35000336,5175,3650,Monday
atm35000337,4630,4835,Monday
atm35000338,2910,2885,Monday
atm35000339,3435,4990,Monday
atm35000340,6495,3410,Monday
atm35000341,5645,3820,Monday
atm35000342,5020,4415,Monday
atm35000343,2170,5605,Monday
atm35000344,2160,5370,Monday
atm35000345,4815,5045,Monday
atm35000346,4870,5930,Monday
atm35000347,1315,3440,Monday
atm35000348,3145,4600,Monday
atm35000349,3720,6005,Monday
atm35000350,2825,4805,Monday
atm35000351,2730,3470,Monday
atm35000352,7460,6230,Monday
atm35000353,2965,3355,Monday
atm35000354,5515,3665,Monday
atm35000355,5695,3955,Monday
atm35000356,5615,5290,Monday
atm35000357,3470,6165,Monday
atm35000358,3760,3535,Monday
atm0,0,0,Monday
atm350001,4590,4480,Monday
atm350002,5500,4050,Monday
atm350003,5480,3495,Monday
atm350004,4970,4755,Monday
atm350005,3210,5970,Monday
atm350006,1830,4310,Monday
atm350007,3330,6525,Monday
atm350008,2455,5805,Monday
atm350009,4335,3595,Monday
atm3500010,4100,5995,Monday
atm3500011,5110,5840,Monday
atm3500012,3085,3075,Monday
atm3500013,3575,5730,Monday
atm3500014,3470,5985,Monday
atm3500015,2555,4290,Monday
atm3500016,5455,4675,Monday
atm3500017,5280,4750,Monday
atm3500018,2810,5505,Monday
atm3500019,5860,7075,Monday
atm3500020,5075,5870,Monday
atm3500021,5960,6285,Monday
atm3500022,5330,4645,Monday
atm3500023,4825,3375,Monday
atm3500024,2050,5125,Monday
atm3500025,3465,5640,Monday
atm3500026,4615,5840,Monday
atm3500027,5710,5200,Monday
atm3500028,3850,3350,Monday
atm3500029,3905,4610,Monday
atm3500030,4065,6435,Monday
atm3500031,2765,4150,Monday
atm3500032,4180,5660,Monday
atm3500033,1710,5105,Monday
atm3500034,4975,3905,Monday
atm3500035,3755,4515,Monday
atm3500062,3865,4305,Monday
atm3500063,5010,5610,Monday
atm3500064,3770,5850,Monday
atm3500065,1865,4830,Monday
atm35000230,2580,6455,Monday
atm35000231,5220,7620,Monday
atm35000232,3450,5915,Monday
atm35000233,3630,2660,Monday
atm35000234,4845,5085,Monday
atm35000235,4290,5800,Monday
atm35000236,6205,7385,Monday
atm35000237,2835,3385,Monday
atm35000238,6460,5765,Monday
atm35000239,3255,3825,Monday
atm35000240,3115,5355,Monday
atm35000241,2510,4495,Monday
atm35000242,4035,6735,Monday
atm35000243,7460,3160,Monday
atm35000244,4920,3665,Monday
atm35000245,2695,3230,Monday
atm35000246,6605,4885,Monday
atm35000247,5265,3685,Monday
atm35000248,6100,3705,Monday
atm35000249,5230,2385,Monday
atm35000250,5480,2965,Monday
atm35000251,3510,4395,Monday
atm35000252,2975,6650,Monday
atm35000253,4835,3815,Monday
atm35000254,4950,3995,Monday
atm35000255,4620,6225,Monday
atm35000256,2335,4835,Monday
atm35000257,3095,5730,Monday
atm35000258,5425,5495,Monday
atm35000259,2665,5270,Monday
atm35000260,5660,4165,Monday
atm35000261,6330,3455,Monday
atm35000262,4015,3450,Monday
atm35000263,6055,6570,Monday
atm35000264,2505,5900,Monday
atm3500036,6250,4810,Monday
atm3500037,6380,3460,Monday
atm3500038,4240,4210,Monday
atm3500039,2910,6235,Monday
atm3500040,1955,3995,Monday
atm3500041,4280,3710,Monday
atm3500042,2150,5355,Monday
atm3500043,4210,5040,Monday
atm3500044,3730,4800,Monday
atm3500045,5345,3555,Monday
atm3500046,6410,3765,Monday
atm3500047,2240,2255,Monday
atm3500048,2765,3735,Monday
atm3500049,4775,6145,Monday
atm3500050,4515,3950,Monday
atm3500051,3450,4685,Monday
atm3500052,3875,7070,Monday
atm3500053,4115,5370,Monday
atm3500054,2745,5090,Monday
atm3500055,5340,5765,Monday
atm3500056,3880,6940,Monday
atm3500057,4210,4910,Monday
atm3500058,4480,7085,Monday
atm3500059,2920,3220,Monday
atm3500060,3390,4085,Monday
atm3500061,2500,5815,Monday
atm3500066,2000,4770,Monday
atm3500067,2005,4900,Monday
atm3500068,2995,3055,Monday
atm3500069,4310,5880,Monday
atm3500070,3305,6875,Monday
atm3500071,5905,4830,Monday
atm3500072,3790,4515,Monday
atm3500073,3025,5715,Monday
atm3500074,5980,4215,Monday
atm3500075,2685,3800,Monday
atm3500076,5330,5155,Monday
atm3500077,2530,4745,Monday
atm3500078,2925,5295,Monday
atm3500079,5820,5450,Monday
atm3500080,5065,4390,Monday
atm3500081,5070,5985,Monday
atm3500082,5085,4350,Monday
atm3500083,4135,6165,Monday
atm3500084,1885,5800,Monday
atm3500085,3435,6215,Monday
atm3500086,2890,2765,Monday
atm3500087,5570,4890,Monday
atm3500088,3925,3850,Monday
atm3500089,5010,4830,Monday
atm3500090,3675,6385,Monday
atm3500091,3155,4620,Monday
atm3500092,5565,4520,Monday
atm3500093,5255,4875,Monday
atm3500094,2205,4295,Monday
atm3500095,5655,4315,Monday
atm3500096,3020,4055,Monday
atm3500097,3555,5240,Monday
atm3500098,4890,4780,Monday
atm3500099,5075,3150,Monday
atm35000100,2090,5665,Monday
atm35000101,3440,6785,Monday
atm35000102,3520,3365,Monday
atm35000103,2190,3480,Monday
atm35000104,3035,5165,Monday
atm35000105,6445,3645,Monday
atm35000106,2190,2705,Monday
atm35000107,4945,6945,Monday
atm35000108,2795,4200,Monday
atm35000109,2000,6030,Monday
atm35000110,5030,4635,Monday
atm35000111,5415,5060,Monday
atm35000112,4975,4415,Monday
atm35000113,3615,4430,Monday
atm35000114,4415,3645,Monday
atm35000115,2850,5240,Monday
atm35000116,5630,5410,Monday
atm35000117,3130,7000,Monday
atm35000118,2000,4240,Monday
atm35000119,2725,6355,Monday
atm35000120,2235,4945,Monday
atm35000121,5170,4135,Monday
atm35000122,2145,3915,Monday
atm35000123,6575,5740,Monday
atm35000124,3615,6135,Monday
atm35000125,5890,4390,Monday
atm35000126,3375,6755,Monday
atm35000127,5300,3615,Monday
atm35000128,3405,4825,Monday
atm35000129,3385,7620,Monday
atm35000130,5370,3870,Monday
atm35000131,3095,4675,Monday
atm35000132,7610,6335,Monday
atm35000133,2610,5740,Monday
atm35000134,2380,4725,Monday
atm35000135,3325,5795,Monday
atm35000136,5510,4000,Monday
atm35000137,4370,5895,Monday
atm35000138,4590,3365,Monday
atm35000139,3230,4935,Monday
atm35000140,4090,5500,Monday
atm35000141,4830,5795,Monday
atm35000142,1685,3230,Monday
atm35000143,4830,4485,Monday
atm35000144,4465,4660,Monday
atm35000145,3940,3870,Monday
atm35000146,4675,5640,Monday
atm35000147,5350,3670,Monday
atm35000148,3240,4155,Monday
atm35000149,4675,6275,Monday
atm35000150,4550,4045,Monday
atm35000151,6650,5645,Monday
atm35000152,5785,4635,Monday
atm35000153,4445,4840,Monday
atm35000154,4985,4325,Monday
atm35000155,5080,5945,Monday
atm35000156,2010,5270,Monday
atm35000157,4765,5675,Monday
atm35000158,3735,5780,Monday
atm35000159,5610,6895,Monday
atm35000160,2555,5115,Monday
atm35000161,3955,3195,Monday
atm35000162,5225,3865,Monday
atm35000163,3735,3690,Monday
atm35000164,5845,4010,Monday
atm35000165,4625,3465,Monday
atm35000166,3645,6710,Monday
atm35000167,3695,5605,Monday
atm35000168,3295,6085,Monday
atm35000169,3285,4865,Monday
atm35000170,4200,6100,Monday
atm35000171,3190,4865,Monday
atm35000172,3230,4825,Monday
atm35000173,4650,4925,Monday
atm35000174,3330,5200,Monday
atm35000175,7325,3920,Monday
atm35000176,5300,5550,Monday
atm35000177,6385,5185,Monday
atm35000178,2490,3550,Monday
atm35000179,2905,4435,Monday
atm35000180,3395,4095,Monday
atm35000181,2665,3565,Monday
atm35000182,4275,5595,Monday
atm35000183,3635,3945,Monday
atm35000184,4505,4060,Monday
atm35000185,2655,5545,Monday
atm35000186,1690,4195,Monday
atm35000187,2150,5435,Monday
atm35000188,2315,3820,Monday
atm35000189,6460,2965,Monday
atm35000190,3750,5115,Monday
atm35000191,2970,3765,Monday
atm35000192,3335,4655,Monday
atm35000193,4280,5810,Monday
atm35000194,2425,5070,Monday
atm35000195,5225,5000,Monday
atm35000196,3065,2765,Monday
atm35000197,2075,4970,Monday
atm35000198,3560,3940,Monday
atm35000199,4100,5225,Monday
atm35000200,5090,3130,Monday
atm35000201,4795,6050,Monday
atm35000202,6035,4005,Monday
atm35000203,2140,4225,Monday
atm35000204,6795,4990,Monday
atm35000205,5030,3720,Monday
atm35000206,5825,5680,Monday
atm35000207,3240,5415,Monday
atm35000208,2200,3895,Monday
atm35000209,3625,3010,Monday
atm35000210,2880,5540,Monday
atm35000211,1345,4530,Monday
atm35000212,6085,3310,Monday
atm35000213,6330,4220,Monday
atm35000214,2395,4490,Monday
atm35000215,3145,4500,Monday
atm35000216,5780,5435,Monday
atm35000217,6795,3950,Monday
atm35000218,5485,6700,Monday
atm35000219,4945,5545,Monday
atm35000220,2975,2080,Monday
atm35000221,4835,4390,Monday
atm35000222,5160,3905,Monday
atm35000223,5040,4065,Monday
atm35000224,2250,6300,Monday
atm35000225,4090,4850,Monday
atm35000226,6115,3335,Monday
atm35000227,5290,5320,Monday
atm35000228,3400,4630,Monday
atm35000229,1375,3770,Monday
atm35000265,3055,6495,Monday
atm35000266,5470,6185,Monday
atm35000267,6780,5720,Monday
atm35000268,3050,7115,Monday
atm35000269,3545,4160,Monday
atm35000270,3005,4495,Monday
atm35000271,5130,4330,Monday
atm35000272,6830,6180,Monday
atm35000273,5300,5195,Monday
atm35000274,4600,5365,Monday
atm35000275,4590,4545,Monday
atm35000276,3900,2695,Monday
atm35000277,5605,3885,Monday
atm35000278,1430,4925,Monday
atm35000279,2900,4310,Monday
atm35000280,4595,5145,Monday
atm35000281,6605,4025,Monday
atm35000282,4280,6095,Monday
atm35000283,3575,3190,Monday
atm35000284,4870,4425,Monday
atm35000285,4655,4220,Monday
atm35000286,4625,6565,Monday
atm35000287,2855,4910,Monday
atm35000288,4770,4785,Monday
atm35000289,2470,3475,Monday
atm35000290,2960,2935,Monday
atm35000291,4940,5595,Monday
atm35000292,4355,5505,Monday
atm35000293,2095,5620,Monday
atm35000294,4470,3370,Monday
atm35000295,5110,3440,Monday
atm35000296,2290,4740,Monday
atm35000297,3855,6555,Monday
atm35000298,5340,5175,Monday
atm35000299,4335,6385,Monday
atm35000300,2735,3835,Monday
atm35000301,4940,6700,Monday
atm35000302,5745,6230,Monday
atm35000303,5520,6085,Monday
atm35000304,4300,5730,Monday
atm35000305,4070,4665,Monday
atm35000306,4135,3485,Monday
atm35000307,5605,2690,Monday
atm35000308,6370,4755,Monday
atm35000309,4485,5720,Monday
atm35000310,4680,6050,Monday
atm35000311,2380,5755,Monday
